location_id,source_primary_key,county_id,county_code,county_name,constituency_id,constituency_name,ward_id,ward_name,deleted,location_name_key
1046,f44400bc89b14548a65965ab72b3effa,kakamega,KKG,Kakamega,shinyalu,Shinyalu,isukha_west,Isukha West,N,KKG_shinyalu_isukha_west
1047,1bb929792db840459138d19777986740,kakamega,KKG,Kakamega,ikolomani,Ikolomani,idakho_south,Idakho South,N,KKG_ikolomani_idakho_south
1048,36f4138f82e94cb7ae92647224a42f61,kakamega,KKG,Kakamega,ikolomani,Ikolomani,idakho_east,Idakho East,N,KKG_ikolomani_idakho_east
1049,84be5f3a209e4cf39d01ef32735ce4b1,kakamega,KKG,Kakamega,ikolomani,Ikolomani,idakho_north,Idakho North,N,KKG_ikolomani_idakho_north
1050,5d3c2de1d7f9465ab2a509aa909dd43d,kakamega,KKG,Kakamega,ikolomani,Ikolomani,idakho_central,Idakho Central,N,KKG_ikolomani_idakho_central
1051,6033492588b24fe6a217bb7bb1f6e1b7,vihiga,VHG,Vihiga,vihiga,Vihiga,lugaga-wamuluma,Lugaga-Wamuluma,N,VHG_vihiga_lugaga-wamuluma
1052,b723af1b64ff41fdb4bbe034c606d12f,vihiga,VHG,Vihiga,vihiga,Vihiga,south_maragoli,South Maragoli,N,VHG_vihiga_south_maragoli
1053,9f4fad9d83bd4dfba1981d4a2a5ef553,vihiga,VHG,Vihiga,vihiga,Vihiga,central_maragoli,Central Maragoli,N,VHG_vihiga_central_maragoli
1054,a2318d6ae62c41d09fc4cfeaddc003c6,vihiga,VHG,Vihiga,vihiga,Vihiga,mungoma,Mungoma,N,VHG_vihiga_mungoma
1055,7f3e7b2c71a54d7aab8e7bb315d8df36,vihiga,VHG,Vihiga,sabatia,Sabatia,lyaduywa_izava,Lyaduywa/Izava,N,VHG_sabatia_lyaduywa_izava
1056,cee8ae3897df4366b83f48a48b8f3528,vihiga,VHG,Vihiga,sabatia,Sabatia,west_sabatia,West Sabatia,N,VHG_sabatia_west_sabatia
1057,39829b0879b14e39a5d0e5e64d48c86b,vihiga,VHG,Vihiga,sabatia,Sabatia,chavakali,Chavakali,N,VHG_sabatia_chavakali
1058,ac1d06c1f0cb42c7a4241b125fe4a8f5,vihiga,VHG,Vihiga,sabatia,Sabatia,north_maragoli,North Maragoli,N,VHG_sabatia_north_maragoli
1059,082f6976256543b4957e754c039fbf47,vihiga,VHG,Vihiga,sabatia,Sabatia,wodanga,Wodanga,N,VHG_sabatia_wodanga
1060,b482734368bb4e29a0aa54ea90ccd4ae,vihiga,VHG,Vihiga,sabatia,Sabatia,busali,Busali,N,VHG_sabatia_busali
1061,a6cb0a658a3c427ba555a5b3455bc717,vihiga,VHG,Vihiga,hamisi,Hamisi,shiru,Shiru,N,VHG_hamisi_shiru
1062,5e57b1d2688a428cab949aeefda0ce24,vihiga,VHG,Vihiga,hamisi,Hamisi,muhudu,Muhudu,N,VHG_hamisi_muhudu
1063,ad2b4549644f4393a3943373c9ba3289,vihiga,VHG,Vihiga,hamisi,Hamisi,shamakhokho,Shamakhokho,N,VHG_hamisi_shamakhokho
1064,e38bd2cc623d4b188bb2124a0bc73f85,vihiga,VHG,Vihiga,hamisi,Hamisi,gisambai,Gisambai,N,VHG_hamisi_gisambai
1065,a53189ff2f7d4704b657110f9fe01c1e,vihiga,VHG,Vihiga,hamisi,Hamisi,banja,Banja,N,VHG_hamisi_banja
1066,32a746ee8c1f43d792f7780d47b1e942,vihiga,VHG,Vihiga,hamisi,Hamisi,tambua,Tambua,N,VHG_hamisi_tambua
1067,ffbb9f57abc74106b8c68cc2f472e209,vihiga,VHG,Vihiga,hamisi,Hamisi,jepkoyai,Jepkoyai,N,VHG_hamisi_jepkoyai
1068,c2097a588def4992bea88af0d2289b85,vihiga,VHG,Vihiga,luanda,Luanda,luanda_township,Luanda Township,N,VHG_luanda_luanda_township
1069,c1fbf66bce75479d9a26b89701a5257c,vihiga,VHG,Vihiga,luanda,Luanda,wemilabi,Wemilabi,N,VHG_luanda_wemilabi
1070,0bb2d987e37c4246b021d010751f1045,vihiga,VHG,Vihiga,luanda,Luanda,mwibona,Mwibona,N,VHG_luanda_mwibona
1071,e47f0544a05c4af9bf91d0c0b33676ce,vihiga,VHG,Vihiga,luanda,Luanda,luanda_south,Luanda South,N,VHG_luanda_luanda_south
1072,9dc82c39f71a4d299bfc085177137dfe,vihiga,VHG,Vihiga,luanda,Luanda,emabungo,Emabungo,N,VHG_luanda_emabungo
1073,023faab6d73641e3b34bee3d13ee5701,vihiga,VHG,Vihiga,emuhaya,Emuhaya,north_east_bunyore,North East Bunyore,N,VHG_emuhaya_north_east_bunyore
1074,ac7f1083b7c345928c3fa052ba14b019,vihiga,VHG,Vihiga,emuhaya,Emuhaya,central_bunyore,Central Bunyore,N,VHG_emuhaya_central_bunyore
1075,8412bc764b4e4cd5833cbf02160b3f7f,vihiga,VHG,Vihiga,emuhaya,Emuhaya,west_bunyore,West Bunyore,N,VHG_emuhaya_west_bunyore
1076,728a272c1f8b4fa38b6c40916c14f19e,bungoma,BGM,Bungoma,mt.elgon,Mt.Elgon,cheptais,Cheptais,N,BGM_mt.elgon_cheptais
1077,263cbe8080e64af68185612d90d30524,bungoma,BGM,Bungoma,mt.elgon,Mt.Elgon,chesikaki,Chesikaki,N,BGM_mt.elgon_chesikaki
1078,b0d0166eeb2a4d11836267f8cbc66dc7,bungoma,BGM,Bungoma,mt.elgon,Mt.Elgon,chepyuk,Chepyuk,N,BGM_mt.elgon_chepyuk
1079,c1ea8a0bf14f4ce2a4c0c9479373b925,bungoma,BGM,Bungoma,mt.elgon,Mt.Elgon,kapkateny,Kapkateny,N,BGM_mt.elgon_kapkateny
1080,ebf78045dd1e47cdaaad25affa01bfda,bungoma,BGM,Bungoma,mt.elgon,Mt.Elgon,kaptama,Kaptama,N,BGM_mt.elgon_kaptama
1081,b937ddf7e2894ce2ae95e506dc51d81d,bungoma,BGM,Bungoma,mt.elgon,Mt.Elgon,elgon,Elgon,N,BGM_mt.elgon_elgon
1082,91b67646b5994d37b7a904f81a6f186e,bungoma,BGM,Bungoma,sirisia,Sirisia,namwela,Namwela,N,BGM_sirisia_namwela
1083,5118195c5f1141918f7cb1c67d589229,bungoma,BGM,Bungoma,sirisia,Sirisia,malakisi_south_kulisiru,Malakisi/South Kulisiru,N,BGM_sirisia_malakisi_south_kulisiru
1084,08a1ecb4c68d4c8eb0d31b56cd3b68f1,bungoma,BGM,Bungoma,sirisia,Sirisia,lwandanyi,Lwandanyi,N,BGM_sirisia_lwandanyi
1085,faa28526d1b045b2a0b98b9d55005d50,bungoma,BGM,Bungoma,kabuchai,Kabuchai,kabuchai_chwele,Kabuchai/Chwele,N,BGM_kabuchai_kabuchai_chwele
1086,765b3262a9c34f56b86278f90cc2c5c8,bungoma,BGM,Bungoma,kabuchai,Kabuchai,west_nalondo,West Nalondo,N,BGM_kabuchai_west_nalondo
1087,279c0cbef19f4887954e81e12bcdc8d1,bungoma,BGM,Bungoma,kabuchai,Kabuchai,bwake_luuya,Bwake/Luuya,N,BGM_kabuchai_bwake_luuya
1088,d0e6266f54dc4f06970b7d934c827394,bungoma,BGM,Bungoma,kabuchai,Kabuchai,mukuyuni,Mukuyuni,N,BGM_kabuchai_mukuyuni
1089,d08a7f2706e247fca0c872d755947e35,bungoma,BGM,Bungoma,bumula,Bumula,south_bukusu,South Bukusu,N,BGM_bumula_south_bukusu
1090,6c04043504ca4281ba542c62b7bb3ac5,bungoma,BGM,Bungoma,bumula,Bumula,bumula,Bumula,N,BGM_bumula_bumula
1091,ddf8188bcd4046aeb99f2c013608785c,bungoma,BGM,Bungoma,bumula,Bumula,khasoko,Khasoko,N,BGM_bumula_khasoko
1092,6188f13f0bd9406f8797a1e2e731ae90,bungoma,BGM,Bungoma,bumula,Bumula,kabula,Kabula,N,BGM_bumula_kabula
1093,788908c46eac4c51b012d9e406431434,bungoma,BGM,Bungoma,bumula,Bumula,kimaeti,Kimaeti,N,BGM_bumula_kimaeti
1094,fc61bcf324454b988d10bdd74ab523c6,bungoma,BGM,Bungoma,bumula,Bumula,west_bukusu,West Bukusu,N,BGM_bumula_west_bukusu
1095,5d5577c2b76b450a828140e92638798a,bungoma,BGM,Bungoma,bumula,Bumula,siboti,Siboti,N,BGM_bumula_siboti
1096,0c5e2577acd040c3aeee2591036198e4,bungoma,BGM,Bungoma,kanduyi,Kanduyi,bukembe_west,Bukembe West,N,BGM_kanduyi_bukembe_west
1097,05c1b82b30844c959e40b8abb9107c1b,bungoma,BGM,Bungoma,kanduyi,Kanduyi,bukembe_east,Bukembe East,N,BGM_kanduyi_bukembe_east
1098,d7c97a0859a5479eaa0154fd0f8bb2bc,bungoma,BGM,Bungoma,kanduyi,Kanduyi,township,Township,N,BGM_kanduyi_township
1099,f1c0c1058f124e47b1bd45c21c54d997,bungoma,BGM,Bungoma,kanduyi,Kanduyi,khalaba,Khalaba,N,BGM_kanduyi_khalaba
1100,a77dd2fac05d4057ba7c7ec607b9a9ec,bungoma,BGM,Bungoma,kanduyi,Kanduyi,musikoma,Musikoma,N,BGM_kanduyi_musikoma
1101,7dad8a3ba1fe4868a0d978bc6f00c188,bungoma,BGM,Bungoma,kanduyi,Kanduyi,east_sangalo,East SangAlo,N,BGM_kanduyi_east_sangalo
1102,70772c40a0c642efae713a041a232235,bungoma,BGM,Bungoma,kanduyi,Kanduyi,marakaru_tuuti,Marakaru/Tuuti,N,BGM_kanduyi_marakaru_tuuti
1103,11a2b8c0931b4b46b2b8573df4589ffd,bungoma,BGM,Bungoma,kanduyi,Kanduyi,sangalo_west,SangAlo West,N,BGM_kanduyi_sangalo_west
1104,38af746fa14248d698421fad2313728a,bungoma,BGM,Bungoma,webuye_east,Webuye East,mihuu,Mihuu,N,BGM_webuye_east_mihuu
1105,9f1818ef0fce414fa29bf48d9c864c64,bungoma,BGM,Bungoma,webuye_east,Webuye East,ndivisi,Ndivisi,N,BGM_webuye_east_ndivisi
1106,01a230a9ca2b412eb429d2b8ef24226c,bungoma,BGM,Bungoma,webuye_east,Webuye East,maraka,Maraka,N,BGM_webuye_east_maraka
1107,6795ecd3e8da4e95abd45ec9df832030,bungoma,BGM,Bungoma,webuye_west,Webuye West,misikhu,Misikhu,N,BGM_webuye_west_misikhu
1108,1c451069f77645afb1498b19437048db,bungoma,BGM,Bungoma,webuye_west,Webuye West,sitikho,Sitikho,N,BGM_webuye_west_sitikho
1109,1a46e76691dd4fada2f2e5480c263c2b,bungoma,BGM,Bungoma,webuye_west,Webuye West,matulo,Matulo,N,BGM_webuye_west_matulo
1110,d78a845c9d214adf8c3884a30013465f,bungoma,BGM,Bungoma,webuye_west,Webuye West,bokoli,Bokoli,N,BGM_webuye_west_bokoli
1111,2e371aa1e4ea45a18e063def987606d0,bungoma,BGM,Bungoma,kimilili,Kimilili,kimilili,Kimilili,N,BGM_kimilili_kimilili
1112,1aed9b1a7c1c47b3a19be7a5da33217a,bungoma,BGM,Bungoma,kimilili,Kimilili,kibingei,Kibingei,N,BGM_kimilili_kibingei
1113,125246ffe00b4ade965d50ab0b457cce,bungoma,BGM,Bungoma,kimilili,Kimilili,maeni,Maeni,N,BGM_kimilili_maeni
1114,4de61f462cb44a25bdd6f92040b41945,bungoma,BGM,Bungoma,kimilili,Kimilili,kamukuywa,Kamukuywa,N,BGM_kimilili_kamukuywa
1115,d4b0d8aa9a3e4a09881b006473dd81ad,bungoma,BGM,Bungoma,tongaren,Tongaren,mbakalo,Mbakalo,N,BGM_tongaren_mbakalo
1116,a600ecfc0167486cbfc7ccaf18d1ed26,bungoma,BGM,Bungoma,tongaren,Tongaren,naitiri_kabuyefwe,Naitiri/Kabuyefwe,N,BGM_tongaren_naitiri_kabuyefwe
1117,ada99b56cddf480596c878828920833d,bungoma,BGM,Bungoma,tongaren,Tongaren,milima,Milima,N,BGM_tongaren_milima
1118,edb9e272e47347308b0809f5cf4dd9a7,bungoma,BGM,Bungoma,tongaren,Tongaren,ndalu__tabani,Ndalu/ Tabani,N,BGM_tongaren_ndalu__tabani
1119,18738a933ed1423184c2d1d53596c83d,bungoma,BGM,Bungoma,tongaren,Tongaren,tongaren,Tongaren,N,BGM_tongaren_tongaren
1120,4826f65896654959914b1367ade92aa5,bungoma,BGM,Bungoma,tongaren,Tongaren,soysambu__mitua,Soysambu/ Mitua,N,BGM_tongaren_soysambu__mitua
1121,7334349e3a3046028c5d9157cfac2ac8,busia,BSA,Busia,teso_north,Teso North,malaba_central,Malaba Central,N,BSA_teso_north_malaba_central
1122,a16a33da2b7b4aebbc7a1e1209c34ac0,busia,BSA,Busia,teso_north,Teso North,malaba_north,Malaba North,N,BSA_teso_north_malaba_north
1123,fabc352d4e4b47b596f27d5051b48b35,busia,BSA,Busia,teso_north,Teso North,angurai_south,AngUrai South,N,BSA_teso_north_angurai_south
1124,e303e1a3d8d44904bfa8680e35135858,busia,BSA,Busia,teso_north,Teso North,angurai_north,AngUrai North,N,BSA_teso_north_angurai_north
1125,640d48e8b3a44333ab4c3319feb25e6e,busia,BSA,Busia,teso_north,Teso North,angurai_east,AngUrai East,N,BSA_teso_north_angurai_east
1126,7c5acf05031c48699fb90cb3cc3d4a3c,busia,BSA,Busia,teso_north,Teso North,malaba_south,Malaba South,N,BSA_teso_north_malaba_south
1127,4070101d3f384d6b8870ff0e461aa13e,busia,BSA,Busia,teso_south,Teso South,angorom,AngOrom,N,BSA_teso_south_angorom
1128,b6dc500ae4d34f9e8ea34a219cc8b0c9,busia,BSA,Busia,teso_south,Teso South,chakol_south,Chakol South,N,BSA_teso_south_chakol_south
1129,823c35452d3243e0babc3c903da60937,busia,BSA,Busia,teso_south,Teso South,chakol_north,Chakol North,N,BSA_teso_south_chakol_north
1130,bb887413ed684b9191215ff95f0119b4,busia,BSA,Busia,teso_south,Teso South,amukura_west,Amukura West,N,BSA_teso_south_amukura_west
1131,942c05c4c3a744a187b320b515bca1c9,busia,BSA,Busia,teso_south,Teso South,amukura_east,Amukura East,N,BSA_teso_south_amukura_east
1132,7be9b5fea9fd4db89d1c26f786451237,busia,BSA,Busia,teso_south,Teso South,amukura_central,Amukura Central,N,BSA_teso_south_amukura_central
1133,ea102a122fa3492d8350c25790a48481,busia,BSA,Busia,nambale,Nambale,nambale_township,Nambale Township,N,BSA_nambale_nambale_township
1134,e0428778d4d3461fbee3ae46df0567cb,busia,BSA,Busia,nambale,Nambale,bukhayo_north_waltsi,Bukhayo North/Waltsi,N,BSA_nambale_bukhayo_north_waltsi
1135,7911805dc5644ccaae86da1048c8fd01,busia,BSA,Busia,nambale,Nambale,bukhayo_east,Bukhayo East,N,BSA_nambale_bukhayo_east
1136,cd38b0f7d34e44929bd90b1b00b41374,busia,BSA,Busia,nambale,Nambale,bukhayo_central,Bukhayo Central,N,BSA_nambale_bukhayo_central
1137,498b935ecc6649d9bcaec6e3bf60526e,busia,BSA,Busia,matayos,Matayos,bukhayo_west,Bukhayo West,N,BSA_matayos_bukhayo_west
1138,8098b055dcda4480a60fa1f57097d48c,busia,BSA,Busia,matayos,Matayos,mayenje,Mayenje,N,BSA_matayos_mayenje
1139,12e2617b29754b6bb1e335ebda743b20,busia,BSA,Busia,matayos,Matayos,matayos_south,Matayos South,N,BSA_matayos_matayos_south
1140,8b1c14b41c6745ea8b57b3ee9642428f,busia,BSA,Busia,matayos,Matayos,busibwabo,Busibwabo,N,BSA_matayos_busibwabo
1141,83ff55ac70f44f5bb586a48e9cfa4959,busia,BSA,Busia,matayos,Matayos,burumba,Burumba,N,BSA_matayos_burumba
1142,3883931399da469eac52d9dff20be126,busia,BSA,Busia,butula,Butula,marachi_west,Marachi West,N,BSA_butula_marachi_west
1143,f53f095e887e49bd8234ba1b24a4167f,busia,BSA,Busia,butula,Butula,kingandole,Kingandole,N,BSA_butula_kingandole
1144,dc402050ca064a0ba42eae12f2b900c9,busia,BSA,Busia,butula,Butula,marachi_central,Marachi Central,N,BSA_butula_marachi_central
1145,57b2ed2393914dbe918832c29c070fe8,busia,BSA,Busia,butula,Butula,marachi_east,Marachi East,N,BSA_butula_marachi_east
1146,6e0730d342274e9f941db68077fab1a6,busia,BSA,Busia,butula,Butula,marachi_north,Marachi North,N,BSA_butula_marachi_north
1147,6c79bd5854c143ee9e00d78af473d97a,busia,BSA,Busia,butula,Butula,elugulu,Elugulu,N,BSA_butula_elugulu
1148,6186cce34f444ec8aba973f567247271,busia,BSA,Busia,funyula,Funyula,namboboto_nambuku,Namboboto Nambuku,N,BSA_funyula_namboboto_nambuku
1149,95b3ee8711d144299ff0dd65ef76c6aa,busia,BSA,Busia,funyula,Funyula,nangina,Nangina,N,BSA_funyula_nangina
1150,d7979cd86b4544fc9fbac3385f2aa7a9,busia,BSA,Busia,funyula,Funyula,agenga_nanguba,AgengA Nanguba,N,BSA_funyula_agenga_nanguba
1151,8485805af18a457ba40638a10ce17149,busia,BSA,Busia,funyula,Funyula,bwiri,Bwiri,N,BSA_funyula_bwiri
1152,49993645ad694b089bf7502bcb0a8eaf,busia,BSA,Busia,budalangi,Budalangi,bunyala_central,Bunyala Central,N,BSA_budalangi_bunyala_central
1153,42a7702bb9f34e20848c782ad4201fd4,busia,BSA,Busia,budalangi,Budalangi,bunyala_north,Bunyala North,N,BSA_budalangi_bunyala_north
1154,8becf1dbb27245c7bb0ad62c98393997,busia,BSA,Busia,budalangi,Budalangi,bunyala_west,Bunyala West,N,BSA_budalangi_bunyala_west
1155,1493ddaebf8d45819c529ec4171e0c8d,busia,BSA,Busia,budalangi,Budalangi,bunyala_south,Bunyala South,N,BSA_budalangi_bunyala_south
1156,edf239a1709744288a2a11b74d80ab1b,siaya,SYA,Siaya,ugenya,Ugenya,west_ugenya,West Ugenya,N,SYA_ugenya_west_ugenya
1157,efae58b6611d43929de75528cb1fc84a,siaya,SYA,Siaya,ugenya,Ugenya,ukwala,Ukwala,N,SYA_ugenya_ukwala
1158,f9c0c8f6ae9e4926a27038cdec0a4d3a,siaya,SYA,Siaya,ugenya,Ugenya,north_ugenya,North Ugenya,N,SYA_ugenya_north_ugenya
1159,aa3fee2215fa43a884f4fde45b138b95,siaya,SYA,Siaya,ugenya,Ugenya,east_ugenya,East Ugenya,N,SYA_ugenya_east_ugenya
1160,938636baf59f4f37a5e42915922e8182,siaya,SYA,Siaya,ugunja,Ugunja,sidindi,Sidindi,N,SYA_ugunja_sidindi
1161,5bc859d5a89b4b05990537afa5fb69d1,siaya,SYA,Siaya,ugunja,Ugunja,sigomere,Sigomere,N,SYA_ugunja_sigomere
1162,4976cf7ce417497ea4b8840b2f0e4567,siaya,SYA,Siaya,ugunja,Ugunja,ugunja,Ugunja,N,SYA_ugunja_ugunja
1163,223121b8ebcb43f980fc734c4861e0ac,siaya,SYA,Siaya,alego_usonga,Alego Usonga,usonga,Usonga,N,SYA_alego_usonga_usonga
1164,568f44ff6cba4aa3ac2de8011e3a89e7,siaya,SYA,Siaya,alego_usonga,Alego Usonga,west_alego,West Alego,N,SYA_alego_usonga_west_alego
1165,ca96a0a5935d4f8ba75bb5d82b9ad274,siaya,SYA,Siaya,alego_usonga,Alego Usonga,central_alego,Central Alego,N,SYA_alego_usonga_central_alego
1166,276119d8f19a48fc9dd4cc1586995b19,siaya,SYA,Siaya,alego_usonga,Alego Usonga,siaya_township,Siaya Township,N,SYA_alego_usonga_siaya_township
1167,4852dc4ee2874a759f6df481c3664edb,siaya,SYA,Siaya,alego_usonga,Alego Usonga,north_alego,North Alego,N,SYA_alego_usonga_north_alego
1168,bb163a3cb7094e59a56c1070261c4ea7,siaya,SYA,Siaya,alego_usonga,Alego Usonga,south_east_alego,South East Alego,N,SYA_alego_usonga_south_east_alego
1169,fb901b1ef02b45f6b0f5e6a2266643dc,siaya,SYA,Siaya,gem,Gem,north_gem,North Gem,N,SYA_gem_north_gem
1170,e3ba9b3607034487b8ed32789af7bda7,siaya,SYA,Siaya,gem,Gem,west_gem,West Gem,N,SYA_gem_west_gem
1171,695009f4628243c9afe8c599286d58a7,siaya,SYA,Siaya,gem,Gem,central_gem,Central Gem,N,SYA_gem_central_gem
1172,d73dde3df5ac4690bc5a2c3177d31cfb,siaya,SYA,Siaya,gem,Gem,yala_township,Yala Township,N,SYA_gem_yala_township
1173,794234ba33604750b91121db3e605311,siaya,SYA,Siaya,gem,Gem,east_gem,East Gem,N,SYA_gem_east_gem
1174,f33631dcec1143f183492ad4779f391f,siaya,SYA,Siaya,gem,Gem,south_gem,South Gem,N,SYA_gem_south_gem
1175,61d4fbe1fa804b1db10d0f9293a00aac,siaya,SYA,Siaya,bondo,Bondo,west_yimbo,West Yimbo,N,SYA_bondo_west_yimbo
1176,ab3b5151b20b4ff7b3671abf418ecd6f,siaya,SYA,Siaya,bondo,Bondo,central_sakwa,Central Sakwa,N,SYA_bondo_central_sakwa
1177,21eab7460ece400b9b7ce9ab9776baee,siaya,SYA,Siaya,bondo,Bondo,south_sakwa,South Sakwa,N,SYA_bondo_south_sakwa
1178,1243cc6b3e164a4d9820470e5821d70c,siaya,SYA,Siaya,bondo,Bondo,yimbo_east,Yimbo East,N,SYA_bondo_yimbo_east
1179,3254ec1beae04cc99f2f1037abe55651,siaya,SYA,Siaya,bondo,Bondo,west_sakwa,West Sakwa,N,SYA_bondo_west_sakwa
1180,2404d98dd64a445fbe48cb39d6dad072,siaya,SYA,Siaya,bondo,Bondo,north_sakwa,North Sakwa,N,SYA_bondo_north_sakwa
1181,63b9e8a4b6fa4b789efdd23b44f71686,siaya,SYA,Siaya,rarieda,Rarieda,east_asembo,East Asembo,N,SYA_rarieda_east_asembo
1182,8dc3fe8060644048aa9c7932d32cd7ed,siaya,SYA,Siaya,rarieda,Rarieda,west_asembo,West Asembo,N,SYA_rarieda_west_asembo
1183,45e8ddf468a84371b535aedb7390d406,siaya,SYA,Siaya,rarieda,Rarieda,north_uyoma,North Uyoma,N,SYA_rarieda_north_uyoma
1184,f827815958c04c4caa0606d974698e0a,siaya,SYA,Siaya,rarieda,Rarieda,south_uyoma,South Uyoma,N,SYA_rarieda_south_uyoma
1185,73829d25ef744f77a276dcc8ad5a96b5,siaya,SYA,Siaya,rarieda,Rarieda,west_uyoma,West Uyoma,N,SYA_rarieda_west_uyoma
1186,b33b160732dd4addab46a528351359e7,kisumu,KSM,Kisumu,kisumu_east,Kisumu East,kajulu,Kajulu,N,KSM_kisumu_east_kajulu
1187,1366ce36cce841bfa66aae504ba684d1,kisumu,KSM,Kisumu,kisumu_east,Kisumu East,kolwa_east,Kolwa East,N,KSM_kisumu_east_kolwa_east
1188,03c739d65acc477cbc2d5b2be928a12b,kisumu,KSM,Kisumu,kisumu_east,Kisumu East,manyatta_b,Manyatta B,N,KSM_kisumu_east_manyatta_b
1189,c61013eea92e4381bc76f4976af97a83,kisumu,KSM,Kisumu,kisumu_east,Kisumu East,nyalenda_a,Nyalenda A,N,KSM_kisumu_east_nyalenda_a
1190,491c3763c4d14f63a1b98a3f11dc587b,kisumu,KSM,Kisumu,kisumu_east,Kisumu East,kolwa_central,Kolwa Central,N,KSM_kisumu_east_kolwa_central
1191,54da9c64155a448c8e66ff5146de8ce7,kisumu,KSM,Kisumu,kisumu_west,Kisumu West,south_west_kisumu,South West Kisumu,N,KSM_kisumu_west_south_west_kisumu
1192,3e59c05fc5df488997273e5f7580c14a,kisumu,KSM,Kisumu,kisumu_west,Kisumu West,central_kisumu,Central Kisumu,N,KSM_kisumu_west_central_kisumu
1193,522db9fc284a4997b5875ecaaffc3ccb,kisumu,KSM,Kisumu,kisumu_west,Kisumu West,kisumu_north,Kisumu North,N,KSM_kisumu_west_kisumu_north
1194,d119935a8b414c0ebe2efae2b62a14a3,kisumu,KSM,Kisumu,kisumu_west,Kisumu West,west_kisumu,West Kisumu,N,KSM_kisumu_west_west_kisumu
1195,125c5951d88d4030b3a9459420c20471,kisumu,KSM,Kisumu,kisumu_west,Kisumu West,north_west_kisumu,North West Kisumu,N,KSM_kisumu_west_north_west_kisumu
1196,9e84c6ba7638482cae328bcd2d316893,kisumu,KSM,Kisumu,kisumu_central,Kisumu Central,railways,Railways,N,KSM_kisumu_central_railways
1197,080921b3213e4e40a06b0cb1a7a47cdb,kisumu,KSM,Kisumu,kisumu_central,Kisumu Central,migosi,Migosi,N,KSM_kisumu_central_migosi
1198,a9b1c4d3efd9474e8b386100e307be2c,kisumu,KSM,Kisumu,kisumu_central,Kisumu Central,shaurimoyo_kaloleni,Shaurimoyo Kaloleni,N,KSM_kisumu_central_shaurimoyo_kaloleni
1199,91c65978486b44ae92fc10293c345c71,kisumu,KSM,Kisumu,kisumu_central,Kisumu Central,market_milimani,Market Milimani,N,KSM_kisumu_central_market_milimani
1200,9a4ad4903a744493a5b2121af8f63943,kisumu,KSM,Kisumu,kisumu_central,Kisumu Central,kondele,Kondele,N,KSM_kisumu_central_kondele
1201,91f88a1be65149c1854680bc72fa5e65,kisumu,KSM,Kisumu,kisumu_central,Kisumu Central,nyalenda_b,Nyalenda B,N,KSM_kisumu_central_nyalenda_b
1202,6efbc9a1c04b4a2a80770d26672181e4,kisumu,KSM,Kisumu,seme,Seme,west_seme,West Seme,N,KSM_seme_west_seme
1203,2f042db7d1574a12bb4f671211567f1a,kisumu,KSM,Kisumu,seme,Seme,central_seme,Central Seme,N,KSM_seme_central_seme
1204,92645825f8e941e3b46455b5d3d720db,kisumu,KSM,Kisumu,seme,Seme,east_seme,East Seme,N,KSM_seme_east_seme
1205,526a87e5e91c43d491e78832bf71ccf2,kisumu,KSM,Kisumu,seme,Seme,north_seme,North Seme,N,KSM_seme_north_seme
1206,e303a4b7deb14f6491fd6a9ac7c56491,kisumu,KSM,Kisumu,nyando,Nyando,east_kano_wawidhi,East Kano/Wawidhi,N,KSM_nyando_east_kano_wawidhi
1207,885da0c2ce0840bea1a3939a3f59711e,kisumu,KSM,Kisumu,nyando,Nyando,awasi_onjiko,Awasi/Onjiko,N,KSM_nyando_awasi_onjiko
1208,aa03170b4f554f0cbebd318c31f9055f,kisumu,KSM,Kisumu,nyando,Nyando,ahero,Ahero,N,KSM_nyando_ahero
1209,7152a7bbf93b42a09bc0b4b12b5afb2c,kisumu,KSM,Kisumu,nyando,Nyando,kabonyo_kanyagwal,Kabonyo/Kanyagwal,N,KSM_nyando_kabonyo_kanyagwal
1210,ecd890e3d7784ac3a9cbace07efc3e25,kisumu,KSM,Kisumu,nyando,Nyando,kobura,Kobura,N,KSM_nyando_kobura
1211,944b142c244c4af796ca817a094a8001,kisumu,KSM,Kisumu,muhoroni,Muhoroni,miwani,Miwani,N,KSM_muhoroni_miwani
1212,41b1d3a6d3f747379898a63982752322,kisumu,KSM,Kisumu,muhoroni,Muhoroni,ombeyi,Ombeyi,N,KSM_muhoroni_ombeyi
1213,38e5d9172283403789874211c76ae2f0,kisumu,KSM,Kisumu,muhoroni,Muhoroni,masogo_nyangoma,Masogo/NyangOma,N,KSM_muhoroni_masogo_nyangoma
1214,4be63cf02f564b4baf8701b3d1dd7340,kisumu,KSM,Kisumu,muhoroni,Muhoroni,chemelil,Chemelil,N,KSM_muhoroni_chemelil
1215,7ef9a70fc62a40518485bcc37367f609,kisumu,KSM,Kisumu,muhoroni,Muhoroni,muhoroni_koru,Muhoroni/Koru,N,KSM_muhoroni_muhoroni_koru
1216,0d3d8206b25e400b8a45393e3e68829c,kisumu,KSM,Kisumu,nyakach,Nyakach,south_west_nyakach,South West Nyakach,N,KSM_nyakach_south_west_nyakach
1217,f858a703725f4a1a89d4c9f84961d111,kisumu,KSM,Kisumu,nyakach,Nyakach,north_nyakach,North Nyakach,N,KSM_nyakach_north_nyakach
